1.000000 0.000000
0.989796 0.003919
0.979592 0.007694
0.969388 0.011321
0.959184 0.014798
0.948980 0.018124
0.938776 0.021299
0.928571 0.024324
0.918367 0.027200
0.908163 0.029930
0.897959 0.032518
0.887755 0.034967
0.877551 0.037281
0.867347 0.039467
0.857143 0.041527
0.846939 0.043469
0.836735 0.045298
0.826531 0.047019
0.816327 0.048639
0.806122 0.050163
0.795918 0.051597
0.785714 0.052948
0.775510 0.054222
0.765306 0.055423
0.755102 0.056557
0.744898 0.057630
0.734694 0.058647
0.724490 0.059613
0.714286 0.060531
0.704082 0.061407
0.693878 0.062245
0.683673 0.063047
0.673469 0.063818
0.663265 0.064560
0.653061 0.065275
0.642857 0.065967
0.632653 0.066636
0.622449 0.067285
0.612245 0.067915
0.602041 0.068526
0.591837 0.069120
0.581633 0.069696
0.571429 0.070254
0.561224 0.070795
0.551020 0.071317
0.540816 0.071821
0.530612 0.072304
0.520408 0.072766
0.510204 0.073206
0.500000 0.073621
0.489796 0.074011
0.479592 0.074374
0.469388 0.074708
0.459184 0.075011
0.448980 0.075282
0.438776 0.075518
0.428571 0.075719
0.418367 0.075882
0.408163 0.076005
0.397959 0.076088
0.387755 0.076130
0.377551 0.076128
0.367347 0.076082
0.357143 0.075992
0.346939 0.075856
0.336735 0.075675
0.326531 0.075448
0.316327 0.075175
0.306122 0.074858
0.295918 0.074495
0.285714 0.074089
0.275510 0.073640
0.265306 0.073149
0.255102 0.072616
0.244898 0.072045
0.234694 0.071434
0.224490 0.070785
0.214286 0.070100
0.204082 0.069377
0.193878 0.068617
0.183673 0.067818
0.173469 0.066979
0.163265 0.066095
0.153061 0.065160
0.142857 0.064168
0.132653 0.063107
0.122449 0.061962
0.112245 0.060714
0.102041 0.059336
0.091837 0.057794
0.081633 0.056040
0.071429 0.054011
0.061224 0.051617
0.051020 0.048734
0.040816 0.045171
0.030612 0.040621
0.020408 0.034508
0.010204 0.025439
0.000000 0.000000
0.010204 -0.024485
0.020408 -0.033781
0.030612 -0.040341
0.040816 -0.045402
0.051020 -0.049461
0.061224 -0.052789
0.071429 -0.055552
0.081633 -0.057869
0.091837 -0.059825
0.102041 -0.061487
0.112245 -0.062910
0.122449 -0.064136
0.132653 -0.065204
0.142857 -0.066144
0.153061 -0.066982
0.163265 -0.067740
0.173469 -0.068437
0.183673 -0.069090
0.193878 -0.069710
0.204082 -0.070310
0.214286 -0.070896
0.224490 -0.071476
0.234694 -0.072055
0.244898 -0.072634
0.255102 -0.073216
0.265306 -0.073801
0.275510 -0.074386
0.285714 -0.074971
0.295918 -0.075550
0.306122 -0.076121
0.316327 -0.076676
0.326531 -0.077211
0.336735 -0.077719
0.346939 -0.078192
0.357143 -0.078623
0.367347 -0.079004
0.377551 -0.079326
0.387755 -0.079582
0.397959 -0.079763
0.408163 -0.079861
0.418367 -0.079867
0.428571 -0.079774
0.438776 -0.079574
0.448980 -0.079260
0.459184 -0.078825
0.469388 -0.078262
0.479592 -0.077566
0.489796 -0.076731
0.500000 -0.075755
0.510204 -0.074632
0.520408 -0.073360
0.530612 -0.071937
0.540816 -0.070363
0.551020 -0.068637
0.561224 -0.066761
0.571429 -0.064736
0.581633 -0.062565
0.591837 -0.060253
0.602041 -0.057805
0.612245 -0.055226
0.622449 -0.052526
0.632653 -0.049711
0.642857 -0.046792
0.653061 -0.043779
0.663265 -0.040684
0.673469 -0.037520
0.683673 -0.034300
0.693878 -0.031038
0.704082 -0.027751
0.714286 -0.024454
0.724490 -0.021164
0.734694 -0.017900
0.744898 -0.014679
0.755102 -0.011520
0.765306 -0.008443
0.775510 -0.005466
0.785714 -0.002611
0.795918 0.000104
0.806122 0.002658
0.816327 0.005032
0.826531 0.007207
0.836735 0.009163
0.846939 0.010882
0.857143 0.012347
0.867347 0.013542
0.877551 0.014450
0.887755 0.015059
0.897959 0.015355
0.908163 0.015329
0.918367 0.014971
0.928571 0.014275
0.938776 0.013237
0.948980 0.011857
0.959184 0.010136
0.969388 0.008078
0.979592 0.005694
0.989796 0.002996
1.000000 0.000000
