1.000000 0.000000
0.989796 0.003828
0.979592 0.007514
0.969388 0.011055
0.959184 0.014448
0.948980 0.017691
0.938776 0.020786
0.928571 0.023732
0.918367 0.026531
0.908163 0.029185
0.897959 0.031697
0.887755 0.034070
0.877551 0.036309
0.867347 0.038417
0.857143 0.040399
0.846939 0.042261
0.836735 0.044007
0.826531 0.045643
0.816327 0.047175
0.806122 0.048607
0.795918 0.049946
0.785714 0.051197
0.775510 0.052366
0.765306 0.053459
0.755102 0.054479
0.744898 0.055433
0.734694 0.056326
0.724490 0.057163
0.714286 0.057947
0.704082 0.058684
0.693878 0.059377
0.683673 0.060030
0.673469 0.060646
0.663265 0.061229
0.653061 0.061782
0.642857 0.062308
0.632653 0.062807
0.622449 0.063284
0.612245 0.063738
0.602041 0.064173
0.591837 0.064588
0.581633 0.064985
0.571429 0.065364
0.561224 0.065726
0.551020 0.066070
0.540816 0.066398
0.530612 0.066708
0.520408 0.066999
0.510204 0.067272
0.500000 0.067526
0.489796 0.067759
0.479592 0.067970
0.469388 0.068160
0.459184 0.068325
0.448980 0.068466
0.438776 0.068581
0.428571 0.068668
0.418367 0.068728
0.408163 0.068757
0.397959 0.068757
0.387755 0.068725
0.377551 0.068661
0.367347 0.068563
0.357143 0.068433
0.346939 0.068268
0.336735 0.068069
0.326531 0.067836
0.316327 0.067568
0.306122 0.067266
0.295918 0.066930
0.285714 0.066561
0.275510 0.066158
0.265306 0.065724
0.255102 0.065257
0.244898 0.064760
0.234694 0.064231
0.224490 0.063673
0.214286 0.063084
0.204082 0.062464
0.193878 0.061812
0.183673 0.061126
0.173469 0.060405
0.163265 0.059642
0.153061 0.058834
0.142857 0.057972
0.132653 0.057045
0.122449 0.056039
0.112245 0.054936
0.102041 0.053712
0.091837 0.052334
0.081633 0.050759
0.071429 0.048929
0.061224 0.046764
0.051020 0.044151
0.040816 0.040917
0.030612 0.036785
0.020408 0.031239
0.010204 0.023017
0.000000 0.000000
0.010204 -0.022500
0.020408 -0.031030
0.030612 -0.037042
0.040816 -0.041672
0.051020 -0.045380
0.061224 -0.048413
0.071429 -0.050924
0.081633 -0.053021
0.091837 -0.054782
0.102041 -0.056269
0.112245 -0.057530
0.122449 -0.058605
0.132653 -0.059528
0.142857 -0.060326
0.153061 -0.061023
0.163265 -0.061639
0.173469 -0.062191
0.183673 -0.062694
0.193878 -0.063160
0.204082 -0.063598
0.214286 -0.064015
0.224490 -0.064419
0.234694 -0.064814
0.244898 -0.065202
0.255102 -0.065585
0.265306 -0.065964
0.275510 -0.066338
0.285714 -0.066705
0.295918 -0.067063
0.306122 -0.067407
0.316327 -0.067735
0.326531 -0.068040
0.336735 -0.068318
0.346939 -0.068563
0.357143 -0.068768
0.367347 -0.068928
0.377551 -0.069035
0.387755 -0.069082
0.397959 -0.069064
0.408163 -0.068972
0.418367 -0.068800
0.428571 -0.068542
0.438776 -0.068192
0.448980 -0.067742
0.459184 -0.067189
0.469388 -0.066526
0.479592 -0.065750
0.489796 -0.064855
0.500000 -0.063839
0.510204 -0.062698
0.520408 -0.061431
0.530612 -0.060037
0.540816 -0.058514
0.551020 -0.056863
0.561224 -0.055085
0.571429 -0.053182
0.581633 -0.051158
0.591837 -0.049015
0.602041 -0.046758
0.612245 -0.044394
0.622449 -0.041929
0.632653 -0.039370
0.642857 -0.036726
0.653061 -0.034007
0.663265 -0.031223
0.673469 -0.028384
0.683673 -0.025504
0.693878 -0.022595
0.704082 -0.019671
0.714286 -0.016746
0.724490 -0.013835
0.734694 -0.010954
0.744898 -0.008120
0.755102 -0.005349
0.765306 -0.002659
0.775510 -0.000066
0.785714 0.002411
0.795918 0.004753
0.806122 0.006945
0.816327 0.008966
0.826531 0.010800
0.836735 0.012430
0.846939 0.013837
0.857143 0.015007
0.867347 0.015922
0.877551 0.016569
0.887755 0.016934
0.897959 0.017004
0.908163 0.016768
0.918367 0.016217
0.928571 0.015342
0.938776 0.014139
0.948980 0.012604
0.959184 0.010735
0.969388 0.008534
0.979592 0.006006
0.989796 0.003158
1.000000 0.000000
