1.00000000  0.00000000
0.98256790  0.00595001
0.96520108  0.01151223
0.94790341  0.01668194
0.93067875  0.02146060
0.91353086  0.02585490
0.89646350  0.02987591
0.87948029  0.03353834
0.86258485  0.03685973
0.84578073  0.03985977
0.82907140  0.04255972
0.81246031  0.04498179
0.79595081  0.04714862
0.77954620  0.04908290
0.76324976  0.05080691
0.74706466  0.05234220
0.73099403  0.05370935
0.71504097  0.05492769
0.69920847  0.05601519
0.68349950  0.05698826
0.66791699  0.05786173
0.65246374  0.05864875
0.63714258  0.05936087
0.62195623  0.06000798
0.60690737  0.06059837
0.59199864  0.06113889
0.57723259  0.06163497
0.56261175  0.06209075
0.54813860  0.06250922
0.53381552  0.06289237
0.51964489  0.06324130
0.50562902  0.06355638
0.49177016  0.06383739
0.47807052  0.06408367
0.46453225  0.06429422
0.45115747  0.06446787
0.43794823  0.06460336
0.42490654  0.06469946
0.41203437  0.06475503
0.39933363  0.06476915
0.38680619  0.06474114
0.37445388  0.06467061
0.36227848  0.06455752
0.35028171  0.06440218
0.33846528  0.06420525
0.32683082  0.06396776
0.31537995  0.06369104
0.30411424  0.06337677
0.29303519  0.06302688
0.28214430  0.06264352
0.27144301  0.06222901
0.26093271  0.06178576
0.25061477  0.06131627
0.24049053  0.06082299
0.23056125  0.06030830
0.22082819  0.05977445
0.21129259  0.05922348
0.20195559  0.05865715
0.19281836  0.05807695
0.18388200  0.05748398
0.17514759  0.05687896
0.16661615  0.05626218
0.15828871  0.05563346
0.15016624  0.05499220
0.14224967  0.05433728
0.13453993  0.05366715
0.12703789  0.05297980
0.11974441  0.05227279
0.11266029  0.05154327
0.10578634  0.05078807
0.09912331  0.05000368
0.09267193  0.04918633
0.08643293  0.04833206
0.08040694  0.04743680
0.07459465  0.04649638
0.06899668  0.04550667
0.06361359  0.04446360
0.05844598  0.04336326
0.05349438  0.04220196
0.04875932  0.04097631
0.04424127  0.03968329
0.03994073  0.03832030
0.03585810  0.03688523
0.03199383  0.03537651
0.02834830  0.03379315
0.02492188  0.03213477
0.02171493  0.03040166
0.01872775  0.02859477
0.01596066  0.02671572
0.01341392  0.02476684
0.01108780  0.02275112
0.00898251  0.02067221
0.00709828  0.01853439
0.00543529  0.01634256
0.00399370  0.01410214
0.00277366  0.01181910
0.00177527  0.00949981
0.00099865  0.00715106
0.00044386  0.00477993
0.00011097  0.00239375
0.00000000  0.00000000
0.00011097  -0.00230929
0.00044386  -0.00461453
0.00099865  -0.00691171
0.00177527  -0.00919678
0.00277366  -0.01146570
0.00399370  -0.01371440
0.00543529  -0.01593886
0.00709828  -0.01813501
0.00898251  -0.02029882
0.01108780  -0.02242629
0.01341392  -0.02451346
0.01596066  -0.02655642
0.01872775  -0.02855138
0.02171493  -0.03049466
0.02492188  -0.03238269
0.02834830  -0.03421213
0.03199383  -0.03597984
0.03585810  -0.03768293
0.03994073  -0.03931884
0.04424127  -0.04088533
0.04875932  -0.04238051
0.05349438  -0.04380297
0.05844598  -0.04515169
0.06361359  -0.04642616
0.06899668  -0.04762640
0.07459465  -0.04875294
0.08040694  -0.04980684
0.08643293  -0.05078975
0.09267193  -0.05170386
0.09912331  -0.05255188
0.10578634  -0.05333705
0.11266029  -0.05406313
0.11974441  -0.05473425
0.12703789  -0.05535499
0.13453993  -0.05593025
0.14224967  -0.05646515
0.15016624  -0.05696498
0.15828871  -0.05743512
0.16661615  -0.05788088
0.17514759  -0.05830741
0.18388200  -0.05871964
0.19281836  -0.05912206
0.20195559  -0.05951865
0.21129259  -0.05991276
0.22082819  -0.06030694
0.23056125  -0.06070288
0.24049053  -0.06110124
0.25061477  -0.06150158
0.26093271  -0.06190224
0.27144301  -0.06230025
0.28214430  -0.06269136
0.29303519  -0.06306984
0.30411424  -0.06342858
0.31537995  -0.06375905
0.32683082  -0.06405133
0.33846528  -0.06429416
0.35028171  -0.06447502
0.36227848  -0.06458027
0.37445388  -0.06459528
0.38680619  -0.06450458
0.39933363  -0.06429216
0.41203437  -0.06394161
0.42490654  -0.06343642
0.43794823  -0.06276032
0.45115747  -0.06189757
0.46453225  -0.06083330
0.47807052  -0.05955390
0.49177016  -0.05804738
0.50562902  -0.05630379
0.51964489  -0.05431556
0.53381552  -0.05207798
0.54813860  -0.04958951
0.56261175  -0.04685217
0.57723259  -0.04387195
0.59199864  -0.04065901
0.60690737  -0.03722812
0.62195623  -0.03359872
0.63714258  -0.02979526
0.65246374  -0.02584722
0.66791699  -0.02178917
0.68349950  -0.01766075
0.69920847  -0.01350655
0.71504097  -0.00937586
0.73099403  -0.00532235
0.74706466  -0.00140364
0.76324976  0.00231928
0.77954620  0.00578271
0.79595081  0.00892109
0.81246031  0.01166789
0.82907140  0.01395674
0.84578073  0.01572265
0.86258485  0.01690332
0.87948029  0.01744066
0.89646350  0.01728242
0.91353086  0.01638393
0.93067875  0.01470996
0.94790341  0.01223672
0.96520108  0.00895401
0.98256790  0.00486727
1.00000000  0.00000000
