1.00000000  0.00000000
0.98282487  0.00593074
0.96570511  0.01147793
0.94864465  0.01663655
0.93164739  0.02140775
0.91471716  0.02579786
0.89785776  0.02981765
0.88107291  0.03348148
0.86436631  0.03680658
0.84774158  0.03981235
0.83120231  0.04251977
0.81475203  0.04495079
0.79839422  0.04712783
0.78213228  0.04907337
0.76596962  0.05080950
0.74990953  0.05235763
0.73395529  0.05373818
0.71811011  0.05497039
0.70237716  0.05607210
0.68675955  0.05705966
0.67126034  0.05794783
0.65588251  0.05874971
0.64062906  0.05947680
0.62550286  0.06013894
0.61050677  0.06074441
0.59564359  0.06130002
0.58091608  0.06181118
0.56632692  0.06228201
0.55187878  0.06271547
0.53757424  0.06311354
0.52341587  0.06347728
0.50940615  0.06380704
0.49554754  0.06410259
0.48184242  0.06436322
0.46829318  0.06458791
0.45490211  0.06477544
0.44167146  0.06492455
0.42860344  0.06503396
0.41570023  0.06510250
0.40296394  0.06512921
0.39039664  0.06511339
0.37800034  0.06505462
0.36577706  0.06495283
0.35372869  0.06480831
0.34185717  0.06462170
0.33016431  0.06439402
0.31865193  0.06412658
0.30732181  0.06382107
0.29617564  0.06347938
0.28521512  0.06310369
0.27444188  0.06269630
0.26385752  0.06225965
0.25346359  0.06179622
0.24326162  0.06130850
0.23325307  0.06079886
0.22343938  0.06026957
0.21382196  0.05972267
0.20440216  0.05915996
0.19518131  0.05858291
0.18616069  0.05799264
0.17734156  0.05738988
0.16872511  0.05677492
0.16031255  0.05614757
0.15210498  0.05550722
0.14410354  0.05485277
0.13630930  0.05418264
0.12872326  0.05349477
0.12134647  0.05278675
0.11417987  0.05205566
0.10722440  0.05129831
0.10048098  0.05051116
0.09395045  0.04969038
0.08763368  0.04883200
0.08153146  0.04793187
0.07564457  0.04698579
0.06997376  0.04598958
0.06451972  0.04493912
0.05928317  0.04383045
0.05426473  0.04265985
0.04946504  0.04142389
0.04488469  0.04011950
0.04052425  0.03874407
0.03638423  0.03729545
0.03246517  0.03577205
0.02876753  0.03417288
0.02529176  0.03249756
0.02203829  0.03074639
0.01900749  0.02892032
0.01619975  0.02702102
0.01361539  0.02505084
0.01125473  0.02301282
0.00911804  0.02091066
0.00720559  0.01874872
0.00551759  0.01653196
0.00405427  0.01426589
0.00281577  0.01195656
0.00180225  0.00961045
0.00101384  0.00723443
0.00045062  0.00483570
0.00011266  0.00242169
0.00000000  0.00000000
0.00011266  -0.00233624
0.00045062  -0.00466836
0.00101384  -0.00699229
0.00180225  -0.00930388
0.00281577  -0.01159905
0.00405427  -0.01387365
0.00551759  -0.01612359
0.00720559  -0.01834472
0.00911804  -0.02053297
0.01125473  -0.02268425
0.01361539  -0.02479455
0.01619975  -0.02685990
0.01900749  -0.02887644
0.02203829  -0.03084044
0.02529176  -0.03274828
0.02876753  -0.03459657
0.03246517  -0.03638212
0.03638423  -0.03810202
0.04052425  -0.03975365
0.04488469  -0.04133476
0.04946504  -0.04284343
0.05426473  -0.04427824
0.05928317  -0.04563815
0.06451972  -0.04692267
0.06997376  -0.04813180
0.07564457  -0.04926609
0.08153146  -0.05032664
0.08763368  -0.05131511
0.09395045  -0.05223372
0.10048098  -0.05308522
0.10722440  -0.05387290
0.11417987  -0.05460056
0.12134647  -0.05527241
0.12872326  -0.05589306
0.13630930  -0.05646747
0.14410354  -0.05700083
0.15210498  -0.05749849
0.16031255  -0.05796588
0.16872511  -0.05840836
0.17734156  -0.05883116
0.18616069  -0.05923924
0.19518131  -0.05963712
0.20440216  -0.06002884
0.21382196  -0.06041776
0.22343938  -0.06080647
0.23325307  -0.06119665
0.24326162  -0.06158897
0.25346359  -0.06198298
0.26385752  -0.06237701
0.27444188  -0.06276808
0.28521512  -0.06315187
0.29617564  -0.06352265
0.30732181  -0.06387323
0.31865193  -0.06419506
0.33016431  -0.06447815
0.34185717  -0.06471119
0.35372869  -0.06488161
0.36577706  -0.06497571
0.37800034  -0.06497884
0.39039664  -0.06487547
0.40296394  -0.06464957
0.41570023  -0.06428471
0.42860344  -0.06376439
0.44167146  -0.06307235
0.45490211  -0.06219288
0.46829318  -0.06111118
0.48184242  -0.05981369
0.49554754  -0.05828853
0.50940615  -0.05652585
0.52341587  -0.05451823
0.53757424  -0.05226112
0.55187878  -0.04975313
0.56632692  -0.04699649
0.58091608  -0.04399737
0.59564359  -0.04076617
0.61050677  -0.03731783
0.62550286  -0.03367205
0.64062906  -0.02985345
0.65588251  -0.02589171
0.67126034  -0.02182159
0.68675955  -0.01768288
0.70237716  -0.01352027
0.71811011  -0.00938315
0.73395529  -0.00532521
0.74990953  -0.00140405
0.76596962  0.00231940
0.78213228  0.00578159
0.79839422  0.00891716
0.81475203  0.01165984
0.83120231  0.01394364
0.84774158  0.01570395
0.86436631  0.01687894
0.88107291  0.01741109
0.89785776  0.01724872
0.91471716  0.01634778
0.93164739  0.01467373
0.94864465  0.01220343
0.96570511  0.00892733
0.98282487  0.00485150
1.00000000  0.00000000
