1.00000000  0.00000000
0.98326655  0.00607711
0.96657207  0.01174989
0.94992053  0.01701575
0.93331587  0.02187807
0.91676198  0.02634534
0.90026275  0.03043028
0.88382197  0.03414909
0.86744345  0.03752070
0.85113093  0.04056607
0.83488812  0.04330760
0.81871870  0.04576852
0.80262631  0.04797244
0.78661450  0.04994287
0.77068686  0.05170280
0.75484689  0.05327445
0.73909803  0.05467892
0.72344374  0.05593598
0.70788737  0.05706397
0.69243229  0.05807956
0.67708179  0.05899777
0.66183910  0.05983186
0.64670745  0.06059340
0.63169001  0.06129223
0.61678989  0.06193655
0.60201017  0.06253303
0.58735390  0.06308688
0.57282406  0.06360196
0.55842360  0.06408099
0.54415541  0.06452556
0.53002237  0.06493645
0.51602729  0.06531362
0.50217293  0.06565646
0.48846201  0.06596391
0.47489722  0.06623460
0.46148122  0.06646695
0.44821656  0.06665935
0.43510580  0.06681020
0.42215146  0.06691808
0.40935599  0.06698177
0.39672180  0.06700034
0.38425126  0.06697318
0.37194671  0.06690011
0.35981042  0.06678129
0.34784464  0.06661730
0.33605156  0.06640911
0.32443333  0.06615807
0.31299207  0.06586589
0.30172983  0.06553454
0.29064864  0.06516630
0.27975050  0.06476359
0.26903731  0.06432901
0.25851100  0.06386519
0.24817340  0.06337478
0.23802633  0.06286036
0.22807155  0.06232437
0.21831080  0.06176904
0.20874575  0.06119634
0.19937806  0.06060791
0.19020932  0.06000503
0.18124111  0.05938855
0.17247491  0.05875887
0.16391225  0.05811593
0.15555454  0.05745915
0.14740318  0.05678748
0.13945954  0.05609935
0.13172493  0.05539272
0.12420064  0.05466507
0.11688790  0.05391349
0.10978791  0.05313465
0.10290185  0.05232489
0.09623082  0.05148027
0.08977592  0.05059663
0.08353818  0.04966968
0.07751863  0.04869503
0.07171822  0.04766829
0.06613789  0.04658518
0.06077853  0.04544151
0.05564099  0.04423339
0.05072610  0.04295720
0.04603464  0.04160973
0.04156734  0.04018818
0.03732491  0.03869030
0.03330803  0.03711440
0.02951732  0.03545937
0.02595338  0.03372482
0.02261677  0.03191100
0.01950801  0.03001891
0.01662758  0.02805024
0.01397594  0.02600745
0.01155350  0.02389368
0.00936062  0.02171279
0.00739767  0.01946933
0.00566493  0.01716849
0.00416270  0.01481602
0.00289117  0.01241823
0.00185056  0.00998194
0.00104104  0.00751431
0.00046271  0.00502289
0.00011568  0.00251546
0.00000000  0.00000000
0.00011568  -0.00241414
0.00046271  -0.00482404
0.00104104  -0.00722543
0.00185056  -0.00961405
0.00289117  -0.01198563
0.00416270  -0.01433591
0.00566493  -0.01666061
0.00739767  -0.01895548
0.00936062  -0.02121623
0.01155350  -0.02343868
0.01397594  -0.02561863
0.01662758  -0.02775198
0.01950801  -0.02983472
0.02261677  -0.03186298
0.02595338  -0.03383301
0.02951732  -0.03574131
0.03330803  -0.03758458
0.03732491  -0.03935978
0.04156734  -0.04106424
0.04603464  -0.04269561
0.05072610  -0.04425196
0.05564099  -0.04573182
0.06077853  -0.04713416
0.06613789  -0.04845851
0.07171822  -0.04970491
0.07751863  -0.05087399
0.08353818  -0.05196693
0.08977592  -0.05298554
0.09623082  -0.05393217
0.10290185  -0.05480977
0.10978791  -0.05562183
0.11688790  -0.05637235
0.12420064  -0.05706578
0.13172493  -0.05770701
0.13945954  -0.05830124
0.14740318  -0.05885395
0.15555454  -0.05937075
0.16391225  -0.05985735
0.17247491  -0.06031937
0.18124111  -0.06076229
0.19020932  -0.06119130
0.19937806  -0.06161112
0.20874575  -0.06202595
0.21831080  -0.06243930
0.22807155  -0.06285384
0.23802633  -0.06327129
0.24817340  -0.06369232
0.25851100  -0.06411640
0.26903731  -0.06454175
0.27975050  -0.06496520
0.29064864  -0.06538218
0.30172983  -0.06578665
0.31299207  -0.06617109
0.32443333  -0.06652648
0.33605156  -0.06684238
0.34784464  -0.06710695
0.35981042  -0.06730706
0.37194671  -0.06742841
0.38425126  -0.06745570
0.39672180  -0.06737280
0.40935599  -0.06716299
0.42215146  -0.06680922
0.43510580  -0.06629437
0.44821656  -0.06560158
0.46148122  -0.06471461
0.47489722  -0.06361814
0.48846201  -0.06229821
0.50217293  -0.06074260
0.51602729  -0.05894121
0.53002237  -0.05688651
0.54415541  -0.05457388
0.55842360  -0.05200205
0.57282406  -0.04917348
0.58735390  -0.04609469
0.60201017  -0.04277656
0.61678989  -0.03923465
0.63169001  -0.03548941
0.64670745  -0.03156633
0.66183910  -0.02749607
0.67708179  -0.02331444
0.69243229  -0.01906240
0.70788737  -0.01478585
0.72344374  -0.01053540
0.73909803  -0.00636601
0.75484689  -0.00233653
0.77068686  0.00149099
0.78661450  0.00505189
0.80262631  0.00827986
0.81871870  0.01110789
0.83488812  0.01346938
0.85113093  0.01529944
0.86744345  0.01653625
0.88382197  0.01712261
0.90026275  0.01700759
0.91676198  0.01614834
0.93331587  0.01451191
0.94992053  0.01207738
0.96657207  0.00883785
0.98326655  0.00480275
1.00000000  0.00000000
